Round,TeamHT,TeamVT,ScoreHalf,ScoreFull,OddsHT,OddsX,OddsVT,Country,League
13,Hertha,Augsburg,12.0,1:1,0.3333333333333333,0.08333333333333333,0.25,Germany,Bundesliga
13,Stuttgart,Mainz,18.0,2:1,0.16666666666666666,0.3333333333333333,0.4166666666666667,Germany,Bundesliga
13,Gr. Furth,Hoffenheim,17.0,3:6,0.0,0.08333333333333333,0.4166666666666667,Germany,Bundesliga
14,Dortmund,Bayern,31.0,2:3,0.7692307692307693,0.0,0.7692307692307693,Germany,Bundesliga
14,Leverkusen,Gr. Furth,1.0,7:1,0.5384615384615384,0.23076923076923078,0.0,Germany,Bundesliga
14,Hoffenheim,Ein. Frankfurt,18.0,3:2,0.46153846153846156,0.15384615384615385,0.3076923076923077,Germany,Bundesliga
14,Union Berlin,RB Lipsk,18.0,2:1,0.38461538461538464,0.38461538461538464,0.38461538461538464,Germany,Bundesliga
14,Mainz,Wolfsburg,20.0,3:0,0.38461538461538464,0.23076923076923078,0.46153846153846156,Germany,Bundesliga
14,Moenchengladbach,Freiburg,22.0,0:6,0.38461538461538464,0.23076923076923078,0.46153846153846156,Germany,Bundesliga
14,Stuttgart,Hertha,14.0,2:2,0.23076923076923078,0.3076923076923077,0.3076923076923077,Germany,Bundesliga
14,Augsburg,Bochum,16.0,2:3,0.23076923076923078,0.3076923076923077,0.38461538461538464,Germany,Bundesliga
14,Bielefeld,FC Koeln,18.0,1:1,0.07692307692307693,0.46153846153846156,0.3076923076923077,Germany,Bundesliga
15,Bayern,Mainz,21.0,2:1,0.7857142857142857,0.07142857142857142,0.42857142857142855,Germany,Bundesliga
15,Freiburg,Hoffenheim,23.0,1:2,0.5,0.2857142857142857,0.5,Germany,Bundesliga
15,Wolfsburg,Stuttgart,14.0,0:2,0.42857142857142855,0.14285714285714285,0.21428571428571427,Germany,Bundesliga
15,FC Koeln,Augsburg,13.0,0:2,0.2857142857142857,0.5,0.21428571428571427,Germany,Bundesliga
15,Bochum,Dortmund,30.0,1:1,0.42857142857142855,0.07142857142857142,0.7142857142857143,Germany,Bundesliga
15,RB Lipsk,Moenchengladbach,18.0,4:1,0.35714285714285715,0.21428571428571427,0.35714285714285715,Germany,Bundesliga
15,Ein. Frankfurt,Leverkusen,27.0,5:2,0.2857142857142857,0.42857142857142855,0.5714285714285714,Germany,Bundesliga
15,Hertha,Bielefeld,10.0,2:0,0.2857142857142857,0.21428571428571427,0.07142857142857142,Germany,Bundesliga
15,Gr. Furth,Union Berlin,23.0,1:0,0.0,0.07142857142857142,0.42857142857142855,Germany,Bundesliga
16,Dortmund,Gr. Furth,4.0,3:0,0.6666666666666666,0.06666666666666667,0.06666666666666667,Germany,Bundesliga
16,Leverkusen,Hoffenheim,26.0,2:2,0.5333333333333333,0.2,0.5333333333333333,Germany,Bundesliga
16,Union Berlin,Freiburg,25.0,0:0,0.4,0.3333333333333333,0.4666666666666667,Germany,Bundesliga
16,Mainz,Hertha,18.0,4:0,0.4,0.2,0.3333333333333333,Germany,Bundesliga
16,Wolfsburg,FC Koeln,19.0,2:3,0.4,0.13333333333333333,0.26666666666666666,Germany,Bundesliga
16,Moenchengladbach,Ein. Frankfurt,21.0,2:3,0.3333333333333333,0.2,0.3333333333333333,Germany,Bundesliga
16,Stuttgart,Bayern,37.0,0:5,0.26666666666666666,0.3333333333333333,0.8,Germany,Bundesliga
16,Augsburg,RB Lipsk,21.0,1:1,0.26666666666666666,0.26666666666666666,0.4,Germany,Bundesliga
16,Bielefeld,Bochum,20.0,2:0,0.06666666666666667,0.4666666666666667,0.4,Germany,Bundesliga
17,Bayern,Wolfsburg,20.0,4:0,0.8125,0.0625,0.375,Germany,Bundesliga
17,Hoffenheim,Moenchengladbach,18.0,1:1,0.5,0.1875,0.3125,Germany,Bundesliga
17,Freiburg,Leverkusen,28.0,2:1,0.4375,0.3125,0.5,Germany,Bundesliga
17,Ein. Frankfurt,Mainz,24.0,1:0,0.375,0.375,0.4375,Germany,Bundesliga
17,RB Lipsk,Bielefeld,13.0,0:2,0.375,0.25,0.125,Germany,Bundesliga
17,FC Koeln,Stuttgart,17.0,1:0,0.3125,0.4375,0.25,Germany,Bundesliga
17,Bochum,Union Berlin,24.0,0:1,0.375,0.125,0.375,Germany,Bundesliga
17,Hertha,Dortmund,34.0,3:2,0.3125,0.1875,0.6875,Germany,Bundesliga
17,Gr. Furth,Augsburg,17.0,0:0,0.0625,0.0625,0.25,Germany,Bundesliga
18,Bayern,Moenchengladbach,19.0,1:2,0.8235294117647058,0.058823529411764705,0.29411764705882354,Germany,Bundesliga
18,Freiburg,Bielefeld,16.0,2:2,0.47058823529411764,0.29411764705882354,0.17647058823529413,Germany,Bundesliga
18,Leverkusen,Union Berlin,27.0,2:2,0.47058823529411764,0.23529411764705882,0.4117647058823529,Germany,Bundesliga
18,Hoffenheim,Augsburg,18.0,3:1,0.47058823529411764,0.23529411764705882,0.23529411764705882,Germany,Bundesliga
18,Ein. Frankfurt,Dortmund,34.0,2:3,0.4117647058823529,0.35294117647058826,0.6470588235294118,Germany,Bundesliga
18,RB Lipsk,Mainz,24.0,4:1,0.35294117647058826,0.23529411764705882,0.4117647058823529,Germany,Bundesliga
18,Hertha,FC Koeln,25.0,1:3,0.35294117647058826,0.17647058823529413,0.35294117647058826,Germany,Bundesliga
18,Bochum,Wolfsburg,20.0,1:0,0.35294117647058826,0.11764705882352941,0.35294117647058826,Germany,Bundesliga
18,Gr. Furth,Stuttgart,17.0,0:0,0.058823529411764705,0.11764705882352941,0.23529411764705882,Germany,Bundesliga
19,Dortmund,Freiburg,30.0,5:1,0.6666666666666666,0.05555555555555555,0.4444444444444444,Germany,Bundesliga
19,FC Koeln,Bayern,43.0,0:4,0.3888888888888889,0.3888888888888889,0.7777777777777778,Germany,Bundesliga
19,Union Berlin,Hoffenheim,31.0,2:1,0.3888888888888889,0.3888888888888889,0.5,Germany,Bundesliga
19,Mainz,Bochum,23.0,1:0,0.3888888888888889,0.16666666666666666,0.3888888888888889,Germany,Bundesliga
19,Moenchengladbach,Leverkusen,29.0,1:2,0.3333333333333333,0.2222222222222222,0.4444444444444444,Germany,Bundesliga
19,Wolfsburg,Hertha,21.0,0:0,0.3333333333333333,0.1111111111111111,0.3333333333333333,Germany,Bundesliga
19,Stuttgart,RB Lipsk,25.0,0:2,0.2222222222222222,0.3333333333333333,0.3888888888888889,Germany,Bundesliga
19,Augsburg,Ein. Frankfurt,27.0,1:1,0.2222222222222222,0.3333333333333333,0.3888888888888889,Germany,Bundesliga
19,Bielefeld,Gr. Furth,6.0,2:2,0.16666666666666666,0.4444444444444444,0.05555555555555555,Germany,Bundesliga
20,Leverkusen,Augsburg,19.0,5:1,0.47368421052631576,0.2631578947368421,0.21052631578947367,Germany,Bundesliga
20,Hoffenheim,Dortmund,40.0,2:3,0.47368421052631576,0.21052631578947367,0.6842105263157895,Germany,Bundesliga
20,Freiburg,Stuttgart,18.0,2:0,0.42105263157894735,0.3157894736842105,0.21052631578947367,Germany,Bundesliga
20,RB Lipsk,Wolfsburg,21.0,2:0,0.42105263157894735,0.21052631578947367,0.3157894736842105,Germany,Bundesliga
20,Ein. Frankfurt,Bielefeld,18.0,0:2,0.3684210526315789,0.3684210526315789,0.15789473684210525,Germany,Bundesliga
20,Bochum,FC Koeln,28.0,2:2,0.3684210526315789,0.10526315789473684,0.3684210526315789,Germany,Bundesliga
20,Moenchengladbach,Union Berlin,31.0,1:2,0.3157894736842105,0.21052631578947367,0.42105263157894735,Germany,Bundesliga
20,Hertha,Bayern,46.0,1:4,0.3157894736842105,0.21052631578947367,0.7894736842105263,Germany,Bundesliga
20,Gr. Furth,Mainz,27.0,2:1,0.05263157894736842,0.21052631578947367,0.42105263157894735,Germany,Bundesliga
21,Bayern,RB Lipsk,31.0,3:2,0.8,0.05,0.45,Germany,Bundesliga
21,Dortmund,Leverkusen,35.0,2:5,0.7,0.05,0.5,Germany,Bundesliga
21,FC Koeln,Freiburg,33.0,1:0,0.35,0.4,0.45,Germany,Bundesliga
21,Mainz,Hoffenheim,31.0,2:0,0.4,0.15,0.45,Germany,Bundesliga
21,Hertha,Bochum,24.0,1:1,0.3,0.2,0.35,Germany,Bundesliga
21,Bielefeld,Moenchengladbach,22.0,1:1,0.2,0.45,0.3,Germany,Bundesliga
21,Wolfsburg,Gr. Furth,10.0,4:1,0.3,0.15,0.1,Germany,Bundesliga
21,Augsburg,Union Berlin,34.0,2:0,0.2,0.35,0.45,Germany,Bundesliga
21,Stuttgart,Ein. Frankfurt,28.0,2:3,0.2,0.3,0.35,Germany,Bundesliga
22,Leverkusen,Stuttgart,18.0,4:2,0.5238095238095238,0.23809523809523808,0.19047619047619047,Germany,Bundesliga
22,Union Berlin,Dortmund,43.0,0:3,0.42857142857142855,0.3333333333333333,0.6666666666666666,Germany,Bundesliga
22,Freiburg,Mainz,30.0,1:1,0.42857142857142855,0.2857142857142857,0.42857142857142855,Germany,Bundesliga
22,RB Lipsk,FC Koeln,32.0,3:1,0.42857142857142855,0.19047619047619047,0.38095238095238093,Germany,Bundesliga
22,Hoffenheim,Bielefeld,22.0,2:0,0.42857142857142855,0.19047619047619047,0.19047619047619047,Germany,Bundesliga
22,Ein. Frankfurt,Wolfsburg,24.0,0:2,0.38095238095238093,0.3333333333333333,0.3333333333333333,Germany,Bundesliga
22,Bochum,Bayern,52.0,4:2,0.3333333333333333,0.19047619047619047,0.8095238095238095,Germany,Bundesliga
22,Moenchengladbach,Augsburg,22.0,3:2,0.2857142857142857,0.23809523809523808,0.23809523809523808,Germany,Bundesliga
22,Gr. Furth,Hertha,23.0,2:1,0.09523809523809523,0.19047619047619047,0.2857142857142857,Germany,Bundesliga
23,Bayern,Gr. Furth,13.0,4:1,0.7727272727272727,0.045454545454545456,0.13636363636363635,Germany,Bundesliga
23,Dortmund,Moenchengladbach,26.0,6:0,0.6818181818181818,0.045454545454545456,0.3181818181818182,Germany,Bundesliga
23,FC Koeln,Ein. Frankfurt,31.0,1:0,0.36363636363636365,0.36363636363636365,0.36363636363636365,Germany,Bundesliga
23,Mainz,Leverkusen,41.0,3:2,0.4090909090909091,0.18181818181818182,0.5454545454545454,Germany,Bundesliga
23,Wolfsburg,Hoffenheim,34.0,1:2,0.36363636363636365,0.13636363636363635,0.45454545454545453,Germany,Bundesliga
23,Hertha,RB Lipsk,34.0,1:6,0.2727272727272727,0.22727272727272727,0.45454545454545453,Germany,Bundesliga
23,Bielefeld,Union Berlin,34.0,1:0,0.18181818181818182,0.45454545454545453,0.4090909090909091,Germany,Bundesliga
23,Augsburg,Freiburg,34.0,1:2,0.22727272727272727,0.3181818181818182,0.4090909090909091,Germany,Bundesliga
23,Stuttgart,Bochum,28.0,1:1,0.18181818181818182,0.2727272727272727,0.36363636363636365,Germany,Bundesliga
24,Leverkusen,Bielefeld,25.0,3:0,0.5217391304347826,0.21739130434782608,0.21739130434782608,Germany,Bundesliga
24,Hoffenheim,Stuttgart,19.0,2:1,0.4782608695652174,0.17391304347826086,0.17391304347826086,Germany,Bundesliga
24,Freiburg,Hertha,23.0,3:0,0.43478260869565216,0.30434782608695654,0.2608695652173913,Germany,Bundesliga
24,Union Berlin,Mainz,34.0,3:1,0.391304347826087,0.30434782608695654,0.43478260869565216,Germany,Bundesliga
24,Ein. Frankfurt,Bayern,55.0,0:1,0.34782608695652173,0.30434782608695654,0.782608695652174,Germany,Bundesliga
24,Bochum,RB Lipsk,37.0,0:1,0.34782608695652173,0.21739130434782608,0.4782608695652174,Germany,Bundesliga
24,Moenchengladbach,Wolfsburg,27.0,2:2,0.30434782608695654,0.21739130434782608,0.34782608695652173,Germany,Bundesliga
24,Augsburg,Dortmund,49.0,1:1,0.21739130434782608,0.30434782608695654,0.6956521739130435,Germany,Bundesliga
24,Gr. Furth,FC Koeln,35.0,1:1,0.13043478260869565,0.17391304347826086,0.391304347826087,Germany,Bundesliga
25,Bayern,Leverkusen,44.0,1:1,0.7916666666666666,0.041666666666666664,0.5416666666666666,Germany,Bundesliga
25,RB Lipsk,Freiburg,40.0,1:1,0.5,0.16666666666666666,0.4583333333333333,Germany,Bundesliga
25,FC Koeln,Hoffenheim,40.0,0:1,0.375,0.375,0.5,Germany,Bundesliga
25,Mainz,Dortmund,50.0,0:1,0.4166666666666667,0.16666666666666666,0.6666666666666666,Germany,Bundesliga
25,Bochum,Gr. Furth,14.0,2:1,0.3333333333333333,0.20833333333333334,0.125,Germany,Bundesliga
25,Wolfsburg,Union Berlin,37.0,1:0,0.3333333333333333,0.16666666666666666,0.4166666666666667,Germany,Bundesliga
25,Bielefeld,Augsburg,23.0,0:1,0.20833333333333334,0.4166666666666667,0.20833333333333334,Germany,Bundesliga
25,Hertha,Ein. Frankfurt,31.0,1:4,0.25,0.20833333333333334,0.3333333333333333,Germany,Bundesliga
25,Stuttgart,Moenchengladbach,27.0,3:2,0.16666666666666666,0.2916666666666667,0.2916666666666667,Germany,Bundesliga
26,Dortmund,Bielefeld,25.0,1:0,0.68,0.08,0.2,Germany,Bundesliga
26,Leverkusen,FC Koeln,36.0,0:1,0.52,0.24,0.36,Germany,Bundesliga
26,Hoffenheim,Bayern,59.0,1:1,0.52,0.16,0.76,Germany,Bundesliga
26,Freiburg,Wolfsburg,31.0,3:2,0.44,0.32,0.36,Germany,Bundesliga
26,Union Berlin,Stuttgart,22.0,1:1,0.4,0.28,0.2,Germany,Bundesliga
26,Ein. Frankfurt,Bochum,32.0,2:1,0.36,0.28,0.36,Germany,Bundesliga
26,Moenchengladbach,Hertha,23.0,2:0,0.28,0.24,0.24,Germany,Bundesliga
26,Augsburg,Mainz,34.0,2:1,0.24,0.32,0.4,Germany,Bundesliga
26,Gr. Furth,RB Lipsk,41.0,1:6,0.12,0.2,0.48,Germany,Bundesliga
27,Bayern,Union Berlin,38.0,4:0,0.7307692307692307,0.11538461538461539,0.38461538461538464,Germany,Bundesliga
27,RB Lipsk,Ein. Frankfurt,37.0,0:0,0.5,0.19230769230769232,0.38461538461538464,Germany,Bundesliga
27,FC Koeln,Dortmund,56.0,1:1,0.38461538461538464,0.34615384615384615,0.6923076923076923,Germany,Bundesliga
27,Mainz,Bielefeld,25.0,4:0,0.38461538461538464,0.15384615384615385,0.19230769230769232,Germany,Bundesliga
27,Bochum,Moenchengladbach,30.0,2:0,0.34615384615384615,0.19230769230769232,0.3076923076923077,Germany,Bundesliga
27,Wolfsburg,Leverkusen,45.0,0:2,0.34615384615384615,0.15384615384615385,0.5,Germany,Bundesliga
27,Stuttgart,Augsburg,29.0,3:2,0.19230769230769232,0.3076923076923077,0.2692307692307692,Germany,Bundesliga
27,Hertha,Hoffenheim,44.0,3:0,0.23076923076923078,0.19230769230769232,0.5,Germany,Bundesliga
27,Gr. Furth,Freiburg,44.0,0:0,0.11538461538461539,0.19230769230769232,0.46153846153846156,Germany,Bundesliga
28,Dortmund,RB Lipsk,45.0,1:4,0.6666666666666666,0.1111111111111111,0.48148148148148145,Germany,Bundesliga
28,Leverkusen,Hertha,26.0,2:1,0.5185185185185185,0.2222222222222222,0.25925925925925924,Germany,Bundesliga
28,Freiburg,Bayern,63.0,1:4,0.4444444444444444,0.3333333333333333,0.7407407407407407,Germany,Bundesliga
28,Hoffenheim,Bochum,32.0,1:2,0.48148148148148145,0.18518518518518517,0.3333333333333333,Germany,Bundesliga
28,Ein. Frankfurt,Gr. Furth,15.0,0:0,0.37037037037037035,0.2962962962962963,0.1111111111111111,Germany,Bundesliga
28,Union Berlin,FC Koeln,40.0,1:0,0.37037037037037035,0.2962962962962963,0.37037037037037035,Germany,Bundesliga
28,Moenchengladbach,Mainz,37.0,1:1,0.3333333333333333,0.2222222222222222,0.4074074074074074,Germany,Bundesliga
28,Augsburg,Wolfsburg,31.0,3:0,0.25925925925925924,0.2962962962962963,0.3333333333333333,Germany,Bundesliga
28,Bielefeld,Stuttgart,26.0,1:1,0.18518518518518517,0.37037037037037035,0.2222222222222222,Germany,Bundesliga
29,Bayern,Augsburg,32.0,1:0,0.75,0.10714285714285714,0.2857142857142857,Germany,Bundesliga
29,RB Lipsk,Hoffenheim,44.0,3:0,0.5,0.21428571428571427,0.4642857142857143,Germany,Bundesliga
29,FC Koeln,Mainz,38.0,3:2,0.35714285714285715,0.35714285714285715,0.39285714285714285,Germany,Bundesliga
29,Ein. Frankfurt,Freiburg,45.0,1:2,0.35714285714285715,0.32142857142857145,0.42857142857142855,Germany,Bundesliga
29,Bochum,Leverkusen,51.0,0:0,0.35714285714285715,0.17857142857142858,0.5357142857142857,Germany,Bundesliga
29,Wolfsburg,Bielefeld,26.0,4:0,0.32142857142857145,0.14285714285714285,0.17857142857142858,Germany,Bundesliga
29,Stuttgart,Dortmund,57.0,0:2,0.21428571428571427,0.32142857142857145,0.6428571428571429,Germany,Bundesliga
29,Hertha,Union Berlin,41.0,1:4,0.25,0.17857142857142858,0.39285714285714285,Germany,Bundesliga
29,Gr. Furth,Moenchengladbach,34.0,0:2,0.10714285714285714,0.25,0.32142857142857145,Germany,Bundesliga
30,Dortmund,Wolfsburg,34.0,6:1,0.6551724137931034,0.10344827586206896,0.3448275862068966,Germany,Bundesliga
30,Leverkusen,RB Lipsk,51.0,0:1,0.5172413793103449,0.2413793103448276,0.5172413793103449,Germany,Bundesliga
30,Freiburg,Bochum,36.0,3:0,0.4482758620689655,0.3103448275862069,0.3448275862068966,Germany,Bundesliga
30,Hoffenheim,Gr. Furth,16.0,0:0,0.4482758620689655,0.1724137931034483,0.10344827586206896,Germany,Bundesliga
30,Union Berlin,Ein. Frankfurt,39.0,2:0,0.41379310344827586,0.27586206896551724,0.3448275862068966,Germany,Bundesliga
30,Mainz,Stuttgart,27.0,0:0,0.3793103448275862,0.1724137931034483,0.20689655172413793,Germany,Bundesliga
30,Moenchengladbach,FC Koeln,43.0,1:3,0.3448275862068966,0.2413793103448276,0.3793103448275862,Germany,Bundesliga
30,Augsburg,Hertha,26.0,0:1,0.27586206896551724,0.27586206896551724,0.2413793103448276,Germany,Bundesliga
30,Bielefeld,Bayern,69.0,0:3,0.1724137931034483,0.3793103448275862,0.7586206896551724,Germany,Bundesliga
31,Bayern,Dortmund,63.0,3:1,0.7666666666666667,0.1,0.6666666666666666,Germany,Bundesliga
31,RB Lipsk,Union Berlin,47.0,1:2,0.5333333333333333,0.2,0.43333333333333335,Germany,Bundesliga
31,Freiburg,Moenchengladbach,37.0,3:3,0.4666666666666667,0.3,0.3333333333333333,Germany,Bundesliga
31,FC Koeln,Bielefeld,26.0,3:1,0.4,0.3333333333333333,0.16666666666666666,Germany,Bundesliga
31,Ein. Frankfurt,Hoffenheim,45.0,2:2,0.3333333333333333,0.3,0.43333333333333335,Germany,Bundesliga
